2022/12/22 21:46:40 ======================================================
2022/12/24 12:34:18 Epoch#31: total loss=2.7573, Cls_loss=2.7362, Reg_loss=0.0042, Err_test=0.1680, lr = 0.000004
2022/12/24 12:34:56 Epoch#32: total loss=2.7566, Cls_loss=2.7358, Reg_loss=0.0042, Err_test=0.1679, lr = 0.000004
2022/12/24 12:35:34 Epoch#33: total loss=2.7568, Cls_loss=2.7360, Reg_loss=0.0042, Err_test=0.1678, lr = 0.000004
2022/12/24 12:36:11 Epoch#34: total loss=2.7570, Cls_loss=2.7362, Reg_loss=0.0042, Err_test=0.1678, lr = 0.000004
2022/12/24 12:53:12 ======================================================
2022/12/24 12:53:51 Epoch#0: total loss=10.9988, Cls_loss=5.2931, Reg_loss=1.1411, Err_test=0.5227, lr = 0.000500
2022/12/24 12:54:28 Epoch#1: total loss=2.6144, Cls_loss=2.4493, Reg_loss=0.0330, Err_test=0.4390, lr = 0.000500
2022/12/24 12:55:06 Epoch#2: total loss=2.5465, Cls_loss=2.4491, Reg_loss=0.0195, Err_test=0.2867, lr = 0.000500
2022/12/24 12:55:44 Epoch#3: total loss=2.5207, Cls_loss=2.4490, Reg_loss=0.0143, Err_test=0.2453, lr = 0.000500
2022/12/24 12:56:21 Epoch#4: total loss=2.5028, Cls_loss=2.4490, Reg_loss=0.0108, Err_test=0.2296, lr = 0.000500
2022/12/24 12:56:59 Epoch#5: total loss=2.4933, Cls_loss=2.4490, Reg_loss=0.0089, Err_test=0.2092, lr = 0.000500
2022/12/24 12:57:37 Epoch#6: total loss=2.4860, Cls_loss=2.4489, Reg_loss=0.0074, Err_test=0.2073, lr = 0.000500
2022/12/24 12:58:14 Epoch#7: total loss=2.4829, Cls_loss=2.4489, Reg_loss=0.0068, Err_test=0.1954, lr = 0.000500
2022/12/24 12:58:53 Epoch#8: total loss=2.4798, Cls_loss=2.4489, Reg_loss=0.0062, Err_test=0.1844, lr = 0.000500
2022/12/24 12:59:32 Epoch#9: total loss=2.4781, Cls_loss=2.4489, Reg_loss=0.0058, Err_test=0.1790, lr = 0.000500
2022/12/24 13:00:11 Epoch#10: total loss=2.4766, Cls_loss=2.4489, Reg_loss=0.0055, Err_test=0.1737, lr = 0.000020
2022/12/24 13:00:50 Epoch#11: total loss=2.4681, Cls_loss=2.4489, Reg_loss=0.0038, Err_test=0.1499, lr = 0.000100
2022/12/24 13:01:29 Epoch#12: total loss=2.4656, Cls_loss=2.4489, Reg_loss=0.0033, Err_test=0.1504, lr = 0.000100
2022/12/24 13:02:08 Epoch#13: total loss=2.4642, Cls_loss=2.4489, Reg_loss=0.0031, Err_test=0.1456, lr = 0.000100
2022/12/24 13:02:47 Epoch#14: total loss=2.4639, Cls_loss=2.4489, Reg_loss=0.0030, Err_test=0.1474, lr = 0.000100
2022/12/24 13:03:27 Epoch#15: total loss=2.4625, Cls_loss=2.4489, Reg_loss=0.0027, Err_test=0.1457, lr = 0.000100
2022/12/24 13:04:07 Epoch#16: total loss=2.4616, Cls_loss=2.4489, Reg_loss=0.0025, Err_test=0.1439, lr = 0.000100
2022/12/24 13:04:46 Epoch#17: total loss=2.4607, Cls_loss=2.4489, Reg_loss=0.0024, Err_test=0.1434, lr = 0.000100
2022/12/24 13:05:25 Epoch#18: total loss=2.4602, Cls_loss=2.4489, Reg_loss=0.0023, Err_test=0.1422, lr = 0.000100
2022/12/24 13:06:04 Epoch#19: total loss=2.4596, Cls_loss=2.4489, Reg_loss=0.0021, Err_test=0.1418, lr = 0.000100
2022/12/24 13:06:43 Epoch#20: total loss=2.4590, Cls_loss=2.4489, Reg_loss=0.0020, Err_test=0.1417, lr = 0.000004
2022/12/24 13:07:22 Epoch#21: total loss=2.4570, Cls_loss=2.4489, Reg_loss=0.0016, Err_test=0.1360, lr = 0.000020
2022/12/24 13:08:01 Epoch#22: total loss=2.4565, Cls_loss=2.4489, Reg_loss=0.0015, Err_test=0.1359, lr = 0.000020
2022/12/24 13:08:40 Epoch#23: total loss=2.4561, Cls_loss=2.4489, Reg_loss=0.0015, Err_test=0.1354, lr = 0.000020
2022/12/24 13:09:19 Epoch#24: total loss=2.4559, Cls_loss=2.4489, Reg_loss=0.0014, Err_test=0.1363, lr = 0.000020
2022/12/24 13:09:58 Epoch#25: total loss=2.4557, Cls_loss=2.4489, Reg_loss=0.0014, Err_test=0.1354, lr = 0.000020
2022/12/24 13:10:37 Epoch#26: total loss=2.4555, Cls_loss=2.4489, Reg_loss=0.0013, Err_test=0.1356, lr = 0.000020
2022/12/24 13:11:17 Epoch#27: total loss=2.4553, Cls_loss=2.4489, Reg_loss=0.0013, Err_test=0.1361, lr = 0.000020
2022/12/24 13:11:56 Epoch#28: total loss=2.4552, Cls_loss=2.4489, Reg_loss=0.0013, Err_test=0.1355, lr = 0.000020
2022/12/24 13:12:35 Epoch#29: total loss=2.4548, Cls_loss=2.4489, Reg_loss=0.0012, Err_test=0.1355, lr = 0.000020
2022/12/24 13:13:14 Epoch#30: total loss=2.4546, Cls_loss=2.4489, Reg_loss=0.0011, Err_test=0.1357, lr = 0.000001
2022/12/24 13:13:54 Epoch#31: total loss=2.4542, Cls_loss=2.4489, Reg_loss=0.0011, Err_test=0.1347, lr = 0.000004
2022/12/24 13:14:33 Epoch#32: total loss=2.4539, Cls_loss=2.4489, Reg_loss=0.0010, Err_test=0.1345, lr = 0.000004
2022/12/24 13:15:13 Epoch#33: total loss=2.4539, Cls_loss=2.4489, Reg_loss=0.0010, Err_test=0.1343, lr = 0.000004
2022/12/24 13:15:52 Epoch#34: total loss=2.4539, Cls_loss=2.4489, Reg_loss=0.0010, Err_test=0.1346, lr = 0.000004
